2025-10-29 11:27:07 | INFO | sarimax.pipeline:_setup_logging:98 | Logging configured
2025-10-29 11:48:48 | INFO | sarimax.pipeline:save_artifacts:247 | SAVING ARTIFACTS
2025-10-29 11:48:48 | INFO | sarimax.pipeline:save_artifacts:248 | ======================================================================
2025-10-29 11:48:48 | INFO | sarimax.sarimax_model:save_model:323 | Model saved to outputs/sarimax/models/sarimax_model_20251029_114848.joblib
2025-10-29 11:48:49 | INFO | sarimax.pipeline:save_artifacts:286 | Artifacts saved:
2025-10-29 11:48:49 | INFO | sarimax.pipeline:save_artifacts:288 |   model: outputs/sarimax/models/sarimax_model_20251029_114848.joblib
2025-10-29 11:48:49 | INFO | sarimax.pipeline:save_artifacts:288 |   predictions: outputs/sarimax/predictions/forecast_20251029_114848.csv
2025-10-29 11:48:49 | INFO | sarimax.pipeline:save_artifacts:288 |   metrics: outputs/sarimax/reports/metrics_20251029_114848.json
2025-10-29 11:48:49 | INFO | sarimax.pipeline:save_artifacts:288 |   config: outputs/sarimax/reports/config_20251029_114848.yaml
2025-10-29 11:48:49 | INFO | sarimax.pipeline:run_full_pipeline:332 | ======================================================================
2025-10-29 11:48:49 | INFO | sarimax.pipeline:run_full_pipeline:333 | PIPELINE COMPLETED SUCCESSFULLY
2025-10-29 11:48:49 | INFO | sarimax.pipeline:run_full_pipeline:334 | ======================================================================
